Datetime,Close,High,Low,Open,Volume,Symbol
2025-11-17 15:14:00+00:00,269.7650146484375,269.8699951171875,269.6099853515625,269.80999755859375,51358,AAPL
2025-11-17 15:15:00+00:00,269.6000061035156,269.80499267578125,269.5400085449219,269.7699890136719,46778,AAPL
2025-11-17 15:16:00+00:00,269.5899963378906,269.67999267578125,269.4601135253906,269.5849914550781,50816,AAPL
2025-11-17 15:17:00+00:00,269.45001220703125,269.5799865722656,269.3450012207031,269.5799865722656,46130,AAPL
2025-11-17 15:18:00+00:00,269.1050109863281,269.5199890136719,269.0899963378906,269.4661865234375,53708,AAPL
2025-11-17 15:19:00+00:00,269.1099853515625,269.1600036621094,269.010009765625,269.0899963378906,38322,AAPL
2025-11-17 15:20:00+00:00,269.3800048828125,269.4100036621094,268.8900146484375,269.07000732421875,62779,AAPL
2025-11-17 15:21:00+00:00,269.2699890136719,269.4700012207031,269.1650085449219,269.4299011230469,34027,AAPL
2025-11-17 15:22:00+00:00,269.3550109863281,269.385009765625,269.2200012207031,269.260009765625,24297,AAPL
2025-11-17 15:23:00+00:00,269.1455078125,269.3599853515625,269.03009033203125,269.3299865722656,51773,AAPL
2025-11-17 15:24:00+00:00,269.17999267578125,269.32000732421875,269.1000061035156,269.1099853515625,48119,AAPL
2025-11-17 15:25:00+00:00,269.1200866699219,269.32000732421875,269.03900146484375,269.20001220703125,32039,AAPL
2025-11-17 15:26:00+00:00,269.3999938964844,269.4450988769531,269.1449890136719,269.1449890136719,48799,AAPL
2025-11-17 15:27:00+00:00,269.4122009277344,269.58990478515625,269.3999938964844,269.4150085449219,58866,AAPL
2025-11-17 15:28:00+00:00,269.4800109863281,269.5199890136719,269.3599853515625,269.3999938964844,30865,AAPL
2025-11-17 15:29:00+00:00,269.2799987792969,269.67498779296875,269.1199951171875,269.4800109863281,154730,AAPL
2025-11-17 15:30:00+00:00,269.19000244140625,269.3900146484375,269.1199951171875,269.2300109863281,60467,AAPL
2025-11-17 15:31:00+00:00,269.2200012207031,269.2900085449219,269.07000732421875,269.19000244140625,61734,AAPL
2025-11-17 15:32:00+00:00,268.9198913574219,269.260009765625,268.860107421875,269.2200012207031,79192,AAPL
2025-11-17 15:33:00+00:00,268.9100036621094,269.065185546875,268.80999755859375,268.9049987792969,65346,AAPL
2025-11-17 15:34:00+00:00,268.8645935058594,268.989990234375,268.79998779296875,268.8800048828125,51088,AAPL
2025-11-17 15:35:00+00:00,269.0400085449219,269.1050109863281,268.8399963378906,268.8550109863281,30199,AAPL
2025-11-17 15:36:00+00:00,268.7974853515625,269.010009765625,268.7699890136719,269.010009765625,33351,AAPL
2025-11-17 15:37:00+00:00,268.6200866699219,268.92999267578125,268.6099853515625,268.82000732421875,139286,AAPL
2025-11-17 15:38:00+00:00,268.4849853515625,268.69000244140625,268.4649963378906,268.67999267578125,53887,AAPL
2025-11-17 15:39:00+00:00,268.3700866699219,268.55218505859375,268.364990234375,268.5050048828125,54022,AAPL
2025-11-17 15:40:00+00:00,268.2449951171875,268.4100036621094,268.2099914550781,268.3699951171875,65395,AAPL
2025-11-17 15:41:00+00:00,268.17999267578125,268.3450927734375,268.1400146484375,268.2449951171875,43551,AAPL
2025-11-17 15:42:00+00:00,268.2200012207031,268.239990234375,268.05999755859375,268.19000244140625,41380,AAPL
2025-11-17 15:43:00+00:00,268.4198913574219,268.46990966796875,268.2099914550781,268.239990234375,51087,AAPL
2025-11-17 15:44:00+00:00,268.5440979003906,268.5799865722656,268.3800048828125,268.4035949707031,61474,AAPL
2025-11-17 15:45:00+00:00,268.32000732421875,268.510009765625,268.2699890136719,268.5,43775,AAPL
2025-11-17 15:46:00+00:00,268.4100036621094,268.510009765625,268.25,268.29998779296875,46184,AAPL
2025-11-17 15:47:00+00:00,268.57000732421875,268.5899963378906,268.4494934082031,268.4494934082031,43105,AAPL
2025-11-17 15:48:00+00:00,268.67999267578125,268.6990966796875,268.4700012207031,268.5299987792969,57910,AAPL
2025-11-17 15:49:00+00:00,268.135009765625,268.6700134277344,268.07000732421875,268.6700134277344,82991,AAPL
2025-11-17 15:50:00+00:00,268.1600036621094,268.3017883300781,268.0559997558594,268.1499938964844,55809,AAPL
2025-11-17 15:51:00+00:00,267.94500732421875,268.1700134277344,267.8500061035156,268.158203125,93123,AAPL
2025-11-17 15:52:00+00:00,267.989990234375,268.0400085449219,267.8500061035156,267.92999267578125,30648,AAPL
2025-11-17 15:53:00+00:00,268.260009765625,268.29998779296875,268.0,268.0,50027,AAPL
2025-11-17 15:54:00+00:00,268.2309875488281,268.3500061035156,268.2200012207031,268.2799987792969,43354,AAPL
2025-11-17 15:55:00+00:00,268.2900085449219,268.4200134277344,268.17999267578125,268.20001220703125,42003,AAPL
2025-11-17 15:56:00+00:00,268.0400085449219,268.3299865722656,267.960693359375,268.30999755859375,54920,AAPL
2025-11-17 15:57:00+00:00,267.94000244140625,268.1199951171875,267.9165954589844,268.033203125,37752,AAPL
2025-11-17 15:58:00+00:00,267.8699951171875,268.07000732421875,267.7900085449219,267.94000244140625,66763,AAPL
2025-11-17 15:59:00+00:00,268.0,268.0299987792969,267.760009765625,267.8500061035156,49130,AAPL
2025-11-17 16:00:00+00:00,268.06500244140625,268.19000244140625,267.9700012207031,268.0,39424,AAPL
2025-11-17 16:01:00+00:00,267.7900085449219,268.0899963378906,267.75,268.06500244140625,47426,AAPL
2025-11-17 16:02:00+00:00,267.79998779296875,267.82000732421875,267.69000244140625,267.7699890136719,49261,AAPL
2025-11-17 16:03:00+00:00,267.93701171875,267.9599914550781,267.6700134277344,267.7900085449219,51463,AAPL
2025-11-17 16:04:00+00:00,267.9100036621094,268.010009765625,267.85009765625,267.95001220703125,36859,AAPL
2025-11-17 16:05:00+00:00,267.82000732421875,268.0498962402344,267.7900085449219,267.8999938964844,31842,AAPL
2025-11-17 16:06:00+00:00,267.6803894042969,267.82501220703125,267.6600036621094,267.82501220703125,35660,AAPL
2025-11-17 16:07:00+00:00,267.54998779296875,267.710693359375,267.5450134277344,267.69000244140625,58695,AAPL
2025-11-17 16:08:00+00:00,267.5450134277344,267.5799865722656,267.3680114746094,267.57000732421875,50610,AAPL
2025-11-17 16:09:00+00:00,267.6099853515625,267.6300048828125,267.44000244140625,267.5350036621094,38557,AAPL
2025-11-17 16:10:00+00:00,267.54998779296875,267.739990234375,267.510009765625,267.6400146484375,64318,AAPL
2025-11-17 16:11:00+00:00,267.32611083984375,267.5400085449219,267.32611083984375,267.5350036621094,64216,AAPL
2025-11-17 16:12:00+00:00,267.3699951171875,267.4700012207031,267.2699890136719,267.3500061035156,62436,AAPL
2025-11-17 16:13:00+00:00,267.510009765625,267.6650085449219,267.3800048828125,267.40509033203125,69487,AAPL
2025-11-17 16:14:00+00:00,267.25,267.5050048828125,267.20001220703125,267.5,46203,AAPL
2025-11-17 16:15:00+00:00,267.0050048828125,267.260009765625,267.0,267.25,75138,AAPL
2025-11-17 16:16:00+00:00,266.75,267.0199890136719,266.70001220703125,267.0,107696,AAPL
2025-11-17 16:17:00+00:00,266.7049865722656,266.8399963378906,266.6499938964844,266.75,69703,AAPL
2025-11-17 16:18:00+00:00,266.8699951171875,266.8999938964844,266.70001220703125,266.70001220703125,65982,AAPL
2025-11-17 16:19:00+00:00,266.7850036621094,266.8599853515625,266.70001220703125,266.8599853515625,54925,AAPL
2025-11-17 16:20:00+00:00,266.8232116699219,266.8699951171875,266.69000244140625,266.7850036621094,57657,AAPL
2025-11-17 16:21:00+00:00,266.82000732421875,266.889892578125,266.760009765625,266.8399963378906,49470,AAPL
2025-11-17 16:22:00+00:00,266.8699951171875,266.8999938964844,266.79998779296875,266.79998779296875,38182,AAPL
2025-11-17 16:23:00+00:00,266.8999938964844,266.989990234375,266.8599853515625,266.8800048828125,61312,AAPL
2025-11-17 16:24:00+00:00,266.95001220703125,266.9700012207031,266.8949890136719,266.8999938964844,38765,AAPL
2025-11-17 16:25:00+00:00,266.9949951171875,266.9949951171875,266.79010009765625,266.94000244140625,67571,AAPL
2025-11-17 16:26:00+00:00,267.36968994140625,267.36968994140625,266.9649963378906,267.0,79788,AAPL
2025-11-17 16:27:00+00:00,267.6050109863281,267.6050109863281,267.32000732421875,267.3550109863281,49847,AAPL
2025-11-17 16:28:00+00:00,267.5400085449219,267.6234130859375,267.44000244140625,267.6234130859375,65194,AAPL
2025-11-17 16:29:00+00:00,267.8799133300781,267.885009765625,267.510009765625,267.55499267578125,63121,AAPL
2025-11-17 16:30:00+00:00,268.010009765625,268.010009765625,267.82000732421875,267.8500061035156,71568,AAPL
2025-11-17 16:31:00+00:00,268.260009765625,268.2607116699219,267.9750061035156,268.010009765625,59814,AAPL
2025-11-17 16:32:00+00:00,268.19500732421875,268.30999755859375,268.19000244140625,268.260009765625,47491,AAPL
2025-11-17 16:33:00+00:00,267.9599914550781,268.2099914550781,267.8999938964844,268.19000244140625,48107,AAPL
2025-11-17 16:34:00+00:00,268.1000061035156,268.1099853515625,267.9649963378906,267.9700012207031,41837,AAPL
2025-11-17 16:35:00+00:00,268.1400146484375,268.156494140625,268.0199890136719,268.1000061035156,36751,AAPL
2025-11-17 16:36:00+00:00,268.3500061035156,268.3500061035156,268.1300048828125,268.1449890136719,57449,AAPL
2025-11-17 16:37:00+00:00,268.3870849609375,268.4313049316406,268.30029296875,268.3399963378906,44117,AAPL
2025-11-17 16:38:00+00:00,268.3399963378906,268.3996887207031,268.2550048828125,268.3900146484375,39834,AAPL
2025-11-17 16:39:00+00:00,268.4200134277344,268.4800109863281,268.3236083984375,268.3299865722656,46725,AAPL
2025-11-17 16:40:00+00:00,268.6973876953125,268.7200012207031,268.42340087890625,268.43499755859375,49220,AAPL
2025-11-17 16:41:00+00:00,268.6700134277344,268.760009765625,268.6300048828125,268.7099914550781,63948,AAPL
2025-11-17 16:42:00+00:00,268.6000061035156,268.6925048828125,268.55999755859375,268.67999267578125,40479,AAPL
2025-11-17 16:43:00+00:00,268.635009765625,268.7349853515625,268.5899963378906,268.614990234375,25218,AAPL
2025-11-17 16:44:00+00:00,268.6679992675781,268.70001220703125,268.5899963378906,268.64019775390625,31656,AAPL
2025-11-17 16:45:00+00:00,268.64898681640625,268.75,268.6400146484375,268.67498779296875,26161,AAPL
2025-11-17 16:46:00+00:00,268.7300109863281,268.760009765625,268.6199951171875,268.6549987792969,27133,AAPL
2025-11-17 16:47:00+00:00,268.67999267578125,268.7799987792969,268.6600036621094,268.7300109863281,38079,AAPL
2025-11-17 16:48:00+00:00,268.68499755859375,268.7099914550781,268.6300048828125,268.6700134277344,32629,AAPL
2025-11-17 16:49:00+00:00,268.7349853515625,268.7698974609375,268.6499938964844,268.68499755859375,26661,AAPL
2025-11-17 16:50:00+00:00,269.0425109863281,269.07000732421875,268.760009765625,268.760009765625,58027,AAPL
2025-11-17 16:51:00+00:00,268.989990234375,269.07501220703125,268.989990234375,269.04998779296875,43194,AAPL
2025-11-17 16:52:00+00:00,269.1099853515625,269.125,268.9700012207031,268.989990234375,37954,AAPL
2025-11-17 16:53:00+00:00,269.19000244140625,269.239990234375,269.1000061035156,269.1300048828125,55836,AAPL
2025-11-17 16:54:00+00:00,269.239990234375,269.2699890136719,269.1400146484375,269.1600036621094,23819,AAPL
2025-11-17 16:55:00+00:00,269.0602111816406,269.2200012207031,269.0028076171875,269.2200012207031,38105,AAPL
2025-11-17 16:56:00+00:00,269.17999267578125,269.19989013671875,269.0419921875,269.06201171875,37625,AAPL
2025-11-17 16:57:00+00:00,269.3999938964844,269.3999938964844,269.1499938964844,269.19000244140625,42478,AAPL
2025-11-17 16:58:00+00:00,269.45001220703125,269.5,269.3900146484375,269.3900146484375,43840,AAPL
2025-11-17 16:59:00+00:00,269.5299072265625,269.54998779296875,269.44000244140625,269.4700012207031,34467,AAPL
2025-11-17 17:00:00+00:00,269.43499755859375,269.5199890136719,269.3299865722656,269.510009765625,42310,AAPL
2025-11-17 17:01:00+00:00,269.3915100097656,269.4599914550781,269.3601989746094,269.44000244140625,25233,AAPL
2025-11-17 17:02:00+00:00,269.32501220703125,269.4549865722656,269.32501220703125,269.4049987792969,23169,AAPL
2025-11-17 17:03:00+00:00,269.260009765625,269.34991455078125,269.25,269.31500244140625,32387,AAPL
2025-11-17 17:04:00+00:00,269.239990234375,269.30999755859375,269.1700134277344,269.2699890136719,34834,AAPL
2025-11-17 17:05:00+00:00,269.19000244140625,269.32000732421875,269.17999267578125,269.2349853515625,25099,AAPL
2025-11-17 17:06:00+00:00,269.19000244140625,269.19500732421875,269.0799865722656,269.17999267578125,28646,AAPL
2025-11-17 17:07:00+00:00,269.30999755859375,269.3299865722656,269.17999267578125,269.19000244140625,34996,AAPL
2025-11-17 17:08:00+00:00,269.2099914550781,269.2900085449219,269.20001220703125,269.2601013183594,26558,AAPL
2025-11-17 17:09:00+00:00,269.25439453125,269.3299865722656,269.2149963378906,269.2300109863281,28148,AAPL
2025-11-17 17:10:00+00:00,269.2200927734375,269.2799987792969,269.19000244140625,269.2699890136719,29226,AAPL
2025-11-17 17:11:00+00:00,269.32000732421875,269.3699951171875,269.2200012207031,269.2395935058594,34083,AAPL
2025-11-17 17:12:00+00:00,269.156494140625,269.30999755859375,269.1498107910156,269.30999755859375,28838,AAPL
2025-11-17 17:13:00+00:00,269.2900085449219,269.30499267578125,269.1650085449219,269.1650085449219,24358,AAPL
2025-11-17 17:14:00+00:00,269.2300109863281,269.2749938964844,269.20001220703125,269.2749938964844,26778,AAPL
2025-11-17 17:15:00+00:00,269.260009765625,269.2650146484375,269.1549987792969,269.20001220703125,16901,AAPL
2025-11-17 17:16:00+00:00,269.197509765625,269.34991455078125,269.197509765625,269.2799987792969,24620,AAPL
2025-11-17 17:17:00+00:00,269.0899963378906,269.19000244140625,269.010009765625,269.19000244140625,23177,AAPL
2025-11-17 17:18:00+00:00,269.037109375,269.08990478515625,268.9800109863281,269.0799865722656,23655,AAPL
2025-11-17 17:19:00+00:00,268.9800109863281,269.0382995605469,268.89019775390625,269.0199890136719,30833,AAPL
2025-11-17 17:20:00+00:00,268.92999267578125,269.0,268.8500061035156,268.9696960449219,29091,AAPL
2025-11-17 17:21:00+00:00,268.82000732421875,268.8900146484375,268.7908935546875,268.8900146484375,33376,AAPL
2025-11-17 17:22:00+00:00,268.9700012207031,269.0299987792969,268.7699890136719,268.80999755859375,36912,AAPL
2025-11-17 17:23:00+00:00,268.92999267578125,268.9800109863281,268.8599853515625,268.92999267578125,17857,AAPL
2025-11-17 17:24:00+00:00,268.8599853515625,268.9800109863281,268.8299865722656,268.95001220703125,23490,AAPL
2025-11-17 17:25:00+00:00,268.760009765625,268.8599853515625,268.67999267578125,268.8599853515625,21122,AAPL
2025-11-17 17:26:00+00:00,268.8699951171875,268.9100036621094,268.75,268.7799987792969,17526,AAPL
2025-11-17 17:27:00+00:00,268.9100036621094,268.9519958496094,268.8500061035156,268.860595703125,27801,AAPL
2025-11-17 17:28:00+00:00,268.8468017578125,268.94000244140625,268.8399963378906,268.8999938964844,21723,AAPL
2025-11-17 17:29:00+00:00,268.9200134277344,268.95001220703125,268.8800048828125,268.8800048828125,27028,AAPL
2025-11-17 17:30:00+00:00,268.9150085449219,269.0350036621094,268.8901062011719,268.94000244140625,26434,AAPL
2025-11-17 17:31:00+00:00,268.8599853515625,268.94000244140625,268.79998779296875,268.8999938964844,23089,AAPL
2025-11-17 17:32:00+00:00,268.93011474609375,268.95001220703125,268.8599853515625,268.8800048828125,29332,AAPL
2025-11-17 17:33:00+00:00,268.8944091796875,268.94000244140625,268.7799987792969,268.92999267578125,109388,AAPL
2025-11-17 17:34:00+00:00,269.1499938964844,269.1499938964844,268.8699951171875,268.8900146484375,26937,AAPL
2025-11-17 17:35:00+00:00,269.32000732421875,269.3500061035156,269.1400146484375,269.1400146484375,53504,AAPL
2025-11-17 17:36:00+00:00,269.2001037597656,269.30999755859375,269.19000244140625,269.30999755859375,25766,AAPL
2025-11-17 17:37:00+00:00,269.04010009765625,269.2250061035156,269.04010009765625,269.2164001464844,50496,AAPL
2025-11-17 17:38:00+00:00,268.9599914550781,269.0400085449219,268.95001220703125,269.0400085449219,24496,AAPL
2025-11-17 17:39:00+00:00,268.9200134277344,269.0065002441406,268.8599853515625,268.9800109863281,23844,AAPL
2025-11-17 17:40:00+00:00,268.82000732421875,268.91839599609375,268.80010986328125,268.91839599609375,45957,AAPL
2025-11-17 17:41:00+00:00,268.79998779296875,268.8500061035156,268.69000244140625,268.82000732421875,36389,AAPL
2025-11-17 17:42:00+00:00,268.9100036621094,269.0150146484375,268.81500244140625,268.81500244140625,53613,AAPL
2025-11-17 17:43:00+00:00,268.9599914550781,269.0617980957031,268.9150085449219,268.9150085449219,41042,AAPL
2025-11-17 17:44:00+00:00,268.6600036621094,268.9599914550781,268.6300048828125,268.9599914550781,32806,AAPL
2025-11-17 17:45:00+00:00,268.4100036621094,268.6600036621094,268.3399963378906,268.6449890136719,38236,AAPL
2025-11-17 17:46:00+00:00,268.57501220703125,268.6084899902344,268.3299865722656,268.3999938964844,41417,AAPL
2025-11-17 17:47:00+00:00,268.69830322265625,268.7099914550781,268.5199890136719,268.55999755859375,41152,AAPL
2025-11-17 17:48:00+00:00,268.489990234375,268.68499755859375,268.4800109863281,268.68011474609375,21810,AAPL
2025-11-17 17:49:00+00:00,268.54998779296875,268.6300048828125,268.4200134277344,268.4700012207031,24744,AAPL
2025-11-17 17:50:00+00:00,268.45001220703125,268.5700988769531,268.3999938964844,268.5649108886719,21851,AAPL
2025-11-17 17:51:00+00:00,268.2799987792969,268.45001220703125,268.2699890136719,268.45001220703125,31474,AAPL
2025-11-17 17:52:00+00:00,268.18499755859375,268.32000732421875,268.1600036621094,268.2900085449219,43217,AAPL
2025-11-17 17:53:00+00:00,268.2528076171875,268.3500061035156,268.1600036621094,268.19000244140625,26243,AAPL
2025-11-17 17:54:00+00:00,268.07000732421875,268.260009765625,268.07000732421875,268.25,29578,AAPL
2025-11-17 17:55:00+00:00,268.1099853515625,268.19000244140625,268.05999755859375,268.1000061035156,23465,AAPL
2025-11-17 17:56:00+00:00,268.1799011230469,268.2300109863281,268.1153869628906,268.135009765625,15144,AAPL
2025-11-17 17:57:00+00:00,268.1600036621094,268.17999267578125,268.1000061035156,268.17498779296875,16946,AAPL
2025-11-17 17:58:00+00:00,268.1199951171875,268.17999267578125,268.0899963378906,268.1499938964844,14213,AAPL
2025-11-17 17:59:00+00:00,267.885009765625,268.1199951171875,267.8699951171875,268.1199951171875,39857,AAPL
2025-11-17 18:00:00+00:00,267.8900146484375,267.9621887207031,267.8800048828125,267.92999267578125,32656,AAPL
2025-11-17 18:01:00+00:00,267.760009765625,267.8800048828125,267.70001220703125,267.8800048828125,27036,AAPL
2025-11-17 18:02:00+00:00,267.75,267.776611328125,267.6000061035156,267.75,64540,AAPL
2025-11-17 18:03:00+00:00,267.7349853515625,267.7850036621094,267.6300048828125,267.75,30503,AAPL
2025-11-17 18:04:00+00:00,267.63641357421875,267.7200012207031,267.5799865722656,267.7200012207031,24169,AAPL
2025-11-17 18:05:00+00:00,267.6300048828125,267.75,267.6300048828125,267.6600036621094,26608,AAPL
2025-11-17 18:06:00+00:00,267.6700134277344,267.7196960449219,267.6099853515625,267.6199951171875,30976,AAPL
2025-11-17 18:07:00+00:00,267.64349365234375,267.70001220703125,267.5150146484375,267.6499938964844,27979,AAPL
2025-11-17 18:08:00+00:00,267.510009765625,267.6300048828125,267.44000244140625,267.6300048828125,53134,AAPL
2025-11-17 18:09:00+00:00,267.54010009765625,267.5899963378906,267.4599914550781,267.510009765625,28139,AAPL
2025-11-17 18:10:00+00:00,267.8399963378906,267.94500732421875,267.5299987792969,267.5299987792969,60504,AAPL
2025-11-17 18:11:00+00:00,267.6300048828125,267.8299865722656,267.6099853515625,267.8299865722656,37924,AAPL
2025-11-17 18:12:00+00:00,267.7900085449219,267.7998962402344,267.6199951171875,267.64410400390625,18038,AAPL
2025-11-17 18:13:00+00:00,267.8500061035156,267.8999938964844,267.79998779296875,267.8299865722656,17983,AAPL
2025-11-17 18:14:00+00:00,267.93328857421875,267.989990234375,267.8699951171875,267.8699951171875,31271,AAPL
2025-11-17 18:15:00+00:00,267.7799987792969,267.93499755859375,267.7799987792969,267.9100036621094,27581,AAPL
2025-11-17 18:16:00+00:00,268.0050048828125,268.04998779296875,267.760009765625,267.7699890136719,34959,AAPL
2025-11-17 18:17:00+00:00,268.0448913574219,268.0799865722656,268.0,268.0,26091,AAPL
2025-11-17 18:18:00+00:00,268.0299987792969,268.1199951171875,267.9800109863281,268.04998779296875,22852,AAPL
2025-11-17 18:19:00+00:00,267.9599914550781,268.04998779296875,267.9200134277344,268.0400085449219,25123,AAPL
2025-11-17 18:20:00+00:00,267.8702087402344,268.0299987792969,267.8599853515625,267.9800109863281,18197,AAPL
2025-11-17 18:21:00+00:00,268.0,268.0450134277344,267.864990234375,267.864990234375,21885,AAPL
2025-11-17 18:22:00+00:00,267.8800048828125,268.0400085449219,267.8699951171875,268.0400085449219,36903,AAPL
2025-11-17 18:23:00+00:00,267.8349914550781,267.8800048828125,267.7799987792969,267.8699951171875,18383,AAPL
2025-11-17 18:24:00+00:00,267.760009765625,267.8399963378906,267.760009765625,267.79998779296875,24244,AAPL
2025-11-17 18:25:00+00:00,267.7699890136719,267.864990234375,267.7099914550781,267.7699890136719,27716,AAPL
2025-11-17 18:26:00+00:00,267.75,267.8399963378906,267.7049865722656,267.7799987792969,29855,AAPL
2025-11-17 18:27:00+00:00,267.8399963378906,267.8599853515625,267.7449951171875,267.7850036621094,16104,AAPL
2025-11-17 18:28:00+00:00,267.75,267.8216857910156,267.69000244140625,267.80999755859375,28048,AAPL
2025-11-17 18:29:00+00:00,267.7799987792969,267.8399963378906,267.760009765625,267.760009765625,21601,AAPL
2025-11-17 18:30:00+00:00,267.75,267.80999755859375,267.6700134277344,267.7699890136719,19289,AAPL
2025-11-17 18:31:00+00:00,267.7099914550781,267.72540283203125,267.6099853515625,267.72540283203125,24439,AAPL
2025-11-17 18:32:00+00:00,267.69000244140625,267.739990234375,267.6400146484375,267.67999267578125,25258,AAPL
2025-11-17 18:33:00+00:00,267.6899108886719,267.70098876953125,267.6000061035156,267.6700134277344,20652,AAPL
2025-11-17 18:34:00+00:00,267.70001220703125,267.73651123046875,267.6700134277344,267.69000244140625,15449,AAPL
2025-11-17 18:35:00+00:00,267.7218933105469,267.72979736328125,267.6636047363281,267.70001220703125,19782,AAPL
2025-11-17 18:36:00+00:00,267.8746032714844,267.8746032714844,267.7099914550781,267.7099914550781,22612,AAPL
2025-11-17 18:37:00+00:00,267.82000732421875,267.8999938964844,267.8127136230469,267.8800048828125,24948,AAPL
2025-11-17 18:38:00+00:00,267.8599853515625,267.9042053222656,267.7900085449219,267.8299865722656,17677,AAPL
